x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.4425 	0 	1.02257 	0.0156236 	0.0997664 	0	1.00752	-0.000565239	0	0.00055325	1.00744	0	0	0	1.00744	0.00152302	0.00122139	3.28475e-08

0.4435 	0 	1.02256 	0.0156153 	0.0997678 	0	1.00752	-0.000577199	0	0.000566157	1.00744	0	0	0	1.00744	0.00141178	0.00121572	3.29825e-08

0.4445 	0 	1.02256 	0.0156069 	0.0997692 	0	1.00751	-0.000589104	0	0.000578993	1.00744	0	0	0	1.00744	0.00130243	0.0012106	3.31162e-08

0.4455 	0 	1.02255 	0.0155985 	0.0997705 	0	1.00751	-0.000600959	0	0.000591763	1.00743	0	0	0	1.00744	0.00119481	0.00120603	3.32486e-08

0.4465 	0 	1.02255 	0.0155902 	0.0997716 	0	1.00751	-0.00061277	0	0.000604474	1.00743	0	0	0	1.00744	0.00108876	0.001202	3.338e-08

0.4475 	0 	1.02254 	0.0155818 	0.0997726 	0	1.00751	-0.000624542	0	0.000617131	1.00743	0	0	0	1.00743	0.000984444	0.00119849	3.35102e-08

0.4485 	0 	1.02254 	0.0155734 	0.0997736 	0	1.00751	-0.00063628	0	0.00062974	1.00743	0	0	0	1.00743	0.000882456	0.00119549	3.36384e-08

0.4495 	0 	1.02253 	0.0155649 	0.0997744 	0	1.00751	-0.000647989	0	0.000642305	1.00743	0	0	0	1.00743	0.000782841	0.001193	3.37629e-08

0.4505 	0 	1.02253 	0.0155565 	0.0997751 	0	1.0075	-0.000659674	0	0.000654834	1.00743	0	0	0	1.00743	0.000681295	0.00119101	3.38859e-08

0.4515 	0 	1.02252 	0.0155481 	0.0997758 	0	1.0075	-0.000671341	0	0.000667325	1.00743	0	0	0	1.00743	0.000579633	0.00118955	3.40162e-08

0.4525 	0 	1.02252 	0.0155396 	0.0997763 	0	1.0075	-0.000682994	0	0.000679779	1.00742	0	0	0	1.00743	0.000490899	0.00118864	3.41299e-08

0.4535 	0 	1.02251 	0.0155311 	0.0997767 	0	1.0075	-0.000694639	0	0.000692219	1.00742	0	0	0	1.00742	0.000404791	0.00118818	3.42207e-08

0.4545 	0 	1.02251 	0.0155227 	0.0997771 	0	1.0075	-0.00070628	0	0.000704653	1.00742	0	0	0	1.00742	0.000307193	0.00118807	3.43239e-08

0.4555 	0 	1.0225 	0.0155142 	0.0997774 	0	1.0075	-0.00071792	0	0.000717069	1.00742	0	0	0	1.00742	0.00021254	0.00118833	3.44063e-08

0.4565 	0 	1.0225 	0.0155056 	0.0997775 	0	1.0075	-0.000729564	0	0.000729474	1.00742	0	0	0	1.00742	0.000124451	0.00118914	3.44506e-08

0.4575 	0 	1.02249 	0.0154971 	0.0997776 	0	1.00749	-0.000741217	0	0.000741877	1.00741	0	0	0	1.00742	3.66508e-05	0.00119068	3.44875e-08

0.4585 	0 	1.02249 	0.0154886 	0.0997776 	0	1.00749	-0.000752888	0	0.000754284	1.00741	0	0	0	1.00742	-4.98211e-05	0.00119308	3.45321e-08

0.4595 	0 	1.02248 	0.01548 	0.0997775 	0	1.00749	-0.000764587	0	0.000766706	1.00741	0	0	0	1.00741	-0.000135197	0.00119654	3.45882e-08

0.4605 	0 	1.02248 	0.0154715 	0.0997773 	0	1.00749	-0.000776325	0	0.000779156	1.00741	0	0	0	1.00741	-0.000219755	0.00120136	3.46553e-08

0.4615 	0 	1.02247 	0.0154629 	0.0997771 	0	1.00749	-0.000788118	0	0.000791647	1.00741	0	0	0	1.00741	-0.000303639	0.00120805	3.47336e-08

0.4625 	0 	1.02247 	0.0154543 	0.0997767 	0	1.00749	-0.000799987	0	0.000804203	1.00741	0	0	0	1.00741	-0.000386986	0.00121735	3.48259e-08

0.4635 	0 	1.02246 	0.0154457 	0.0997763 	0	1.00748	-0.000811963	0	0.000816853	1.0074	0	0	0	1.00741	-0.000470146	0.00123028	3.49372e-08

0.4645 	0 	1.02246 	0.0154371 	0.0997758 	0	1.00748	-0.000824088	0	0.00082964	1.0074	0	0	0	1.00741	-0.000553697	0.00124829	3.50729e-08

0.4655 	0 	1.02245 	0.0154284 	0.0997752 	0	1.00748	-0.000836422	0	0.000842623	1.0074	0	0	0	1.0074	-0.000638346	0.00127331	3.52395e-08

0.4665 	0 	1.02245 	0.0154198 	0.0997745 	0	1.00748	-0.000849045	0	0.000855884	1.0074	0	0	0	1.0074	-0.00072486	0.00130788	3.5444e-08

0.4675 	0 	1.02244 	0.0154111 	0.0997737 	0	1.00748	-0.000862068	0	0.000869532	1.0074	0	0	0	1.0074	-0.000814121	0.00135534	3.56945e-08

0.4685 	0 	1.02244 	0.0154024 	0.0997729 	0	1.00748	-0.000875638	0	0.000883713	1.0074	0	0	0	1.0074	-0.00090721	0.00141991	3.59996e-08

0.4695 	0 	1.02243 	0.0153937 	0.0997719 	0	1.00747	-0.000889949	0	0.000898623	1.00739	0	0	0	1.0074	-0.00100542	0.0015069	3.63677e-08

0.4705 	0 	1.02242 	0.015385 	0.0997709 	0	1.00747	-0.000905254	0	0.000914514	1.00739	0	0	0	1.00739	-0.00111022	0.00162282	3.68064e-08

0.4715 	0 	1.02242 	0.0153763 	0.0997697 	0	1.00747	-0.000921876	0	0.000931708	1.00739	0	0	0	1.00739	-0.00122314	0.00177551	3.73208e-08

0.4725 	0 	1.02241 	0.0153676 	0.0997684 	0	1.00747	-0.000940222	0	0.000950614	1.00739	0	0	0	1.00739	-0.00134582	0.00197423	3.7913e-08

0.4735 	0 	1.02241 	0.0153588 	0.099767 	0	1.00747	-0.0009608	0	0.000971737	1.00739	0	0	0	1.00739	-0.0014799	0.00222971	3.8582e-08

0.4745 	0 	1.0224 	0.01535 	0.0997655 	0	1.00746	-0.000984228	0	0.000995696	1.00738	0	0	0	1.00739	-0.00162698	0.00255404	3.9325e-08

0.4755 	0 	1.0224 	0.0153412 	0.0997638 	0	1.00746	-0.00101125	0	0.00102324	1.00738	0	0	0	1.00739	-0.00178848	0.00296059	4.01401e-08

0.4765 	0 	1.02239 	0.0153324 	0.0997619 	0	1.00746	-0.00104275	0	0.00105524	1.00738	0	0	0	1.00738	-0.00196549	0.00346377	4.10261e-08

0.4775 	0 	1.02238 	0.0153236 	0.0997598 	0	1.00746	-0.00107976	0	0.00109275	1.00738	0	0	0	1.00738	-0.00215865	0.00407858	4.19752e-08

0.4785 	0 	1.02238 	0.0153148 	0.0997576 	0	1.00746	-0.00112347	0	0.00113693	1.00738	0	0	0	1.00738	-0.00236796	0.00482019	4.29541e-08

0.4795 	0 	1.02237 	0.0153059 	0.0997551 	0	1.00746	-0.00117519	0	0.00118913	1.00737	0	0	0	1.00738	-0.00259262	0.00570321	4.38744e-08

0.4805 	0 	1.02237 	0.0152971 	0.0997524 	0	1.00745	-0.0012364	0	0.00125081	1.00737	0	0	0	1.00738	-0.00283084	0.00674085	4.45749e-08

0.4815 	0 	1.02236 	0.0152882 	0.0997494 	0	1.00745	-0.0013087	0	0.00132357	1.00737	0	0	0	1.00737	-0.00307969	0.00794399	4.48511e-08

0.4825 	0 	1.02235 	0.0152793 	0.0997462 	0	1.00745	-0.00139377	0	0.0014091	1.00737	0	0	0	1.00737	-0.0033349	0.00932004	4.45618e-08

0.4835 	0 	1.02235 	0.0152704 	0.0997428 	0	1.00745	-0.00149336	0	0.00150914	1.00736	0	0	0	1.00737	-0.00359062	0.0108716	4.37736e-08

0.4845 	0 	1.02234 	0.0152615 	0.099739 	0	1.00744	-0.00160919	0	0.00162544	1.00736	0	0	0	1.00737	-0.00383859	0.0125944	4.27579e-08

0.4855 	0 	1.02233 	0.0152526 	0.0997351 	0	1.00744	-0.00174294	0	0.00175966	1.00736	0	0	0	1.00736	-0.00406644	0.0144746	4.15274e-08

0.4865 	0 	1.02232 	0.0152437 	0.0997309 	0	1.00744	-0.00189607	0	0.00191329	1.00736	0	0	0	1.00736	-0.00425856	0.0164823	3.88032e-08

0.4875 	0 	1.02232 	0.0152347 	0.0997266 	0	1.00744	-0.00206963	0	0.00208739	1.00735	0	0	0	1.00736	-0.00438329	0.0185579	3.17678e-08

0.4885 	0 	1.02231 	0.0152258 	0.0997221 	0	1.00743	-0.00226393	0	0.00228225	1.00735	0	0	0	1.00736	-0.00432603	0.0205818	2.92468e-08

0.4895 	0 	1.0223 	0.0152169 	0.0997179 	0	1.00743	-0.00247764	0	0.00249667	1.00735	0	0	0	1.00735	-0.003852	0.0223064	6.05975e-08

0.4905 	0 	1.02229 	0.015208 	0.0997144 	0	1.00743	-0.00270614	0	0.00272627	1.00734	0	0	0	1.00735	-0.0028642	0.0232086	1.13366e-07

0.4915 	0 	1.02228 	0.0151994 	0.0997122 	0	1.00742	-0.00293772	0	0.00295911	1.00734	0	0	0	1.00735	-0.00161506	0.022754	1.67415e-07

0.4925 	0 	1.02227 	0.0151909 	0.0997112 	0	1.00742	-0.00315705	0	0.00317948	1.00733	0	0	0	1.00734	-0.00030818	0.0208383	3.20296e-07

0.4935 	0 	1.02224 	0.0151829 	0.0997116 	0	1.00742	-0.00334982	0	0.00337315	1.00731	0	0	0	1.00734	0.00114939	0.0176271	9.36968e-07

0.4945 	0 	1.02219 	0.0151744 	0.0997135 	0	1.00742	-0.00350077	0	0.00352437	1.00726	0	0	0	1.00733	0.00283967	0.0143141	3.26738e-06

0.4955 	0 	1.02209 	0.0151643 	0.0997172 	0	1.00744	-0.00359449	0	0.00361686	1.00716	0	0	0	1.00731	0.00525872	0.0185598	9.01716e-06

0.4965 	0 	1.02182 	0.0151488 	0.099724 	0	1.00747	-0.0036218	0	0.00364458	1.00692	0	0	0	1.00725	0.015424	0.04397	1.96224e-05

0.4975 	0 	1.02112 	0.01511 	0.0997481 	0	1.00756	-0.0035275	0	0.00356252	1.0063	0	0	0	1.00706	0.0512976	0.113479	4.27084e-05

0.4985 	0 	1.01898 	0.0149682 	0.0998266 	0	1.00798	-0.00296812	0	0.00300169	1.00477	0	0	0	1.00593	0.097537	0.234329	0.000164276

0.4995 	0 	1.01228 	0.0128233 	0.0999432 	0	1.00742	-0.00149795	0	0.00147364	1.00217	0	0	0	1.00274	0.0866928	0.285749	-8.81662e-05

